 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251590 Serraria
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";327;312;639
"De 5 a 9 anos";360;350;710
"De 10 a 14 anos";345;351;696
"De 15 a 19 anos";345;332;677
"De 20 a 24 anos";299;269;568
"De 25 a 29 anos";216;231;447
"De 30 a 34 anos";192;184;376
"De 35 a 39 anos";179;180;359
"De 40 a 44 anos";166;178;344
"De 45 a 49 anos";155;147;302
"De 50 a 54 anos";126;136;262
"De 55 a 59 anos";113;140;253
"De 60 a 64 anos";108;130;238
"De 65 a 69 anos";104;116;220
"De 70 a 74 anos";72;82;154
"De 75 a 79 anos";52;62;114
"De 80 anos ou mais";73;89;162
"Total";3232;3289;6521
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

