 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412510 São João do Triunfo
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";657;627;1284
"De 5 a 9 anos";596;591;1187
"De 10 a 14 anos";569;538;1107
"De 15 a 19 anos";634;542;1176
"De 20 a 24 anos";700;644;1344
"De 25 a 29 anos";683;635;1318
"De 30 a 34 anos";631;552;1183
"De 35 a 39 anos";614;500;1114
"De 40 a 44 anos";572;454;1026
"De 45 a 49 anos";500;442;942
"De 50 a 54 anos";451;419;870
"De 55 a 59 anos";389;343;732
"De 60 a 64 anos";311;253;564
"De 65 a 69 anos";229;196;425
"De 70 a 74 anos";162;149;311
"De 75 a 79 anos";97;99;196
"De 80 anos ou mais";102;115;217
"Total";7897;7099;14996
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

