 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 317160 Virgem da Lapa
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";541;517;1058
"De 5 a 9 anos";659;658;1317
"De 10 a 14 anos";735;722;1457
"De 15 a 19 anos";787;751;1538
"De 20 a 24 anos";792;732;1524
"De 25 a 29 anos";538;465;1003
"De 30 a 34 anos";455;440;895
"De 35 a 39 anos";417;401;818
"De 40 a 44 anos";403;444;847
"De 45 a 49 anos";370;370;740
"De 50 a 54 anos";300;303;603
"De 55 a 59 anos";247;286;533
"De 60 a 64 anos";187;260;447
"De 65 a 69 anos";182;234;416
"De 70 a 74 anos";144;171;315
"De 75 a 79 anos";76;133;209
"De 80 anos ou mais";74;142;216
"Total";6907;7029;13936
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

