 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355120 Sarutaiá
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";151;142;293
"De 5 a 9 anos";167;158;325
"De 10 a 14 anos";161;156;317
"De 15 a 19 anos";175;154;329
"De 20 a 24 anos";173;150;323
"De 25 a 29 anos";139;135;274
"De 30 a 34 anos";122;115;237
"De 35 a 39 anos";112;133;245
"De 40 a 44 anos";130;126;256
"De 45 a 49 anos";113;113;226
"De 50 a 54 anos";110;108;218
"De 55 a 59 anos";87;89;176
"De 60 a 64 anos";80;83;163
"De 65 a 69 anos";56;62;118
"De 70 a 74 anos";42;49;91
"De 75 a 79 anos";29;39;68
"De 80 anos ou mais";27;45;72
"Total";1874;1857;3731
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

