 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130220 Juruá
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";650;649;1299
"De 5 a 9 anos";511;489;1000
"De 10 a 14 anos";489;449;938
"De 15 a 19 anos";401;400;801
"De 20 a 24 anos";313;319;632
"De 25 a 29 anos";248;226;474
"De 30 a 34 anos";184;157;341
"De 35 a 39 anos";166;133;299
"De 40 a 44 anos";122;100;222
"De 45 a 49 anos";104;77;181
"De 50 a 54 anos";72;62;134
"De 55 a 59 anos";64;62;126
"De 60 a 64 anos";43;38;81
"De 65 a 69 anos";54;39;93
"De 70 a 74 anos";26;18;44
"De 75 a 79 anos";14;17;31
"De 80 anos ou mais";26;14;40
"Total";3487;3249;6736
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

