 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130360 Santa Isabel do Rio Negro
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1410;1391;2801
"De 5 a 9 anos";1094;1110;2204
"De 10 a 14 anos";987;957;1944
"De 15 a 19 anos";827;771;1598
"De 20 a 24 anos";743;656;1399
"De 25 a 29 anos";561;506;1067
"De 30 a 34 anos";518;452;970
"De 35 a 39 anos";411;355;766
"De 40 a 44 anos";361;244;605
"De 45 a 49 anos";241;204;445
"De 50 a 54 anos";223;188;411
"De 55 a 59 anos";160;147;307
"De 60 a 64 anos";143;153;296
"De 65 a 69 anos";129;107;236
"De 70 a 74 anos";101;69;170
"De 75 a 79 anos";52;37;89
"De 80 anos ou mais";48;40;88
"Total";8009;7387;15396
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

