 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290830 Conceição do Almeida
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";494;471;965
"De 5 a 9 anos";509;483;992
"De 10 a 14 anos";541;510;1051
"De 15 a 19 anos";601;574;1175
"De 20 a 24 anos";610;634;1244
"De 25 a 29 anos";701;737;1438
"De 30 a 34 anos";673;748;1421
"De 35 a 39 anos";693;756;1449
"De 40 a 44 anos";661;794;1455
"De 45 a 49 anos";602;648;1250
"De 50 a 54 anos";551;612;1163
"De 55 a 59 anos";473;547;1020
"De 60 a 64 anos";384;398;782
"De 65 a 69 anos";245;301;546
"De 70 a 74 anos";185;242;427
"De 75 a 79 anos";125;195;320
"De 80 anos ou mais";155;312;467
"Total";8203;8962;17165
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

