 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280240 Gararu
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";481;460;941
"De 5 a 9 anos";473;453;926
"De 10 a 14 anos";480;480;960
"De 15 a 19 anos";552;510;1062
"De 20 a 24 anos";531;497;1028
"De 25 a 29 anos";473;456;929
"De 30 a 34 anos";462;456;918
"De 35 a 39 anos";454;443;897
"De 40 a 44 anos";414;379;793
"De 45 a 49 anos";387;359;746
"De 50 a 54 anos";340;313;653
"De 55 a 59 anos";238;212;450
"De 60 a 64 anos";183;192;375
"De 65 a 69 anos";167;169;336
"De 70 a 74 anos";120;122;242
"De 75 a 79 anos";85;91;176
"De 80 anos ou mais";77;100;177
"Total";5917;5692;11609
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

