 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432300 Viamão
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";8933;8593;17526
"De 5 a 9 anos";10616;10096;20712
"De 10 a 14 anos";11757;11281;23038
"De 15 a 19 anos";10786;10513;21299
"De 20 a 24 anos";9841;9786;19627
"De 25 a 29 anos";9750;9973;19723
"De 30 a 34 anos";9027;9645;18672
"De 35 a 39 anos";8264;8757;17021
"De 40 a 44 anos";7915;8518;16433
"De 45 a 49 anos";7780;8482;16262
"De 50 a 54 anos";6841;7507;14348
"De 55 a 59 anos";5735;6438;12173
"De 60 a 64 anos";4341;5216;9557
"De 65 a 69 anos";3059;3634;6693
"De 70 a 74 anos";2087;2789;4876
"De 75 a 79 anos";1232;2045;3277
"De 80 anos ou mais";1047;2044;3091
"Total";119011;125317;244328
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

