 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510830 União do Sul
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";190;187;377
"De 5 a 9 anos";251;227;478
"De 10 a 14 anos";243;225;468
"De 15 a 19 anos";191;178;369
"De 20 a 24 anos";184;165;349
"De 25 a 29 anos";176;172;348
"De 30 a 34 anos";186;167;353
"De 35 a 39 anos";197;138;335
"De 40 a 44 anos";167;113;280
"De 45 a 49 anos";127;91;218
"De 50 a 54 anos";99;52;151
"De 55 a 59 anos";60;42;102
"De 60 a 64 anos";47;32;79
"De 65 a 69 anos";23;14;37
"De 70 a 74 anos";15;7;22
"De 75 a 79 anos";5;5;10
"De 80 anos ou mais";2;4;6
"Total";2163;1819;3982
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

