 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291870 Lafaiete Coutinho
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";107;102;209
"De 5 a 9 anos";126;106;232
"De 10 a 14 anos";132;111;243
"De 15 a 19 anos";144;117;261
"De 20 a 24 anos";136;128;264
"De 25 a 29 anos";148;154;302
"De 30 a 34 anos";171;168;339
"De 35 a 39 anos";164;133;297
"De 40 a 44 anos";128;113;241
"De 45 a 49 anos";122;105;227
"De 50 a 54 anos";117;113;230
"De 55 a 59 anos";114;120;234
"De 60 a 64 anos";102;96;198
"De 65 a 69 anos";80;71;151
"De 70 a 74 anos";64;58;122
"De 75 a 79 anos";49;48;97
"De 80 anos ou mais";58;86;144
"Total";1962;1829;3791
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

