 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220585 Madeiro
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";416;414;830
"De 5 a 9 anos";478;432;910
"De 10 a 14 anos";474;411;885
"De 15 a 19 anos";497;431;928
"De 20 a 24 anos";434;412;846
"De 25 a 29 anos";353;330;683
"De 30 a 34 anos";278;264;542
"De 35 a 39 anos";210;208;418
"De 40 a 44 anos";219;173;392
"De 45 a 49 anos";174;177;351
"De 50 a 54 anos";159;146;305
"De 55 a 59 anos";104;128;232
"De 60 a 64 anos";83;84;167
"De 65 a 69 anos";94;88;182
"De 70 a 74 anos";59;64;123
"De 75 a 79 anos";53;59;112
"De 80 anos ou mais";51;45;96
"Total";4136;3866;8002
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

