 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521440 Nazário
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";277;261;538
"De 5 a 9 anos";292;265;557
"De 10 a 14 anos";299;301;600
"De 15 a 19 anos";322;318;640
"De 20 a 24 anos";341;339;680
"De 25 a 29 anos";341;366;707
"De 30 a 34 anos";370;354;724
"De 35 a 39 anos";357;351;708
"De 40 a 44 anos";332;318;650
"De 45 a 49 anos";297;299;596
"De 50 a 54 anos";261;279;540
"De 55 a 59 anos";216;217;433
"De 60 a 64 anos";180;164;344
"De 65 a 69 anos";139;142;281
"De 70 a 74 anos";105;109;214
"De 75 a 79 anos";73;77;150
"De 80 anos ou mais";72;89;161
"Total";4274;4249;8523
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

