 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411850 Pato Branco
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2807;2677;5484
"De 5 a 9 anos";2773;2594;5367
"De 10 a 14 anos";2865;2780;5645
"De 15 a 19 anos";3208;3184;6392
"De 20 a 24 anos";3593;3427;7020
"De 25 a 29 anos";3593;3519;7112
"De 30 a 34 anos";3311;3430;6741
"De 35 a 39 anos";2919;3124;6043
"De 40 a 44 anos";2614;2814;5428
"De 45 a 49 anos";2511;2762;5273
"De 50 a 54 anos";2292;2725;5017
"De 55 a 59 anos";2020;2435;4455
"De 60 a 64 anos";1678;1952;3630
"De 65 a 69 anos";1254;1476;2730
"De 70 a 74 anos";821;1068;1889
"De 75 a 79 anos";513;738;1251
"De 80 anos ou mais";515;891;1406
"Total";39287;41596;80883
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

