 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315100 Piranguinho
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";278;266;544
"De 5 a 9 anos";268;266;534
"De 10 a 14 anos";274;270;544
"De 15 a 19 anos";334;286;620
"De 20 a 24 anos";371;331;702
"De 25 a 29 anos";337;331;668
"De 30 a 34 anos";317;305;622
"De 35 a 39 anos";311;293;604
"De 40 a 44 anos";289;298;587
"De 45 a 49 anos";297;300;597
"De 50 a 54 anos";303;290;593
"De 55 a 59 anos";273;254;527
"De 60 a 64 anos";206;201;407
"De 65 a 69 anos";158;170;328
"De 70 a 74 anos";119;134;253
"De 75 a 79 anos";84;99;183
"De 80 anos ou mais";103;134;237
"Total";4322;4228;8550
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

