 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412000 Porecatu
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";452;423;875
"De 5 a 9 anos";544;513;1057
"De 10 a 14 anos";647;608;1255
"De 15 a 19 anos";658;627;1285
"De 20 a 24 anos";597;566;1163
"De 25 a 29 anos";531;534;1065
"De 30 a 34 anos";529;562;1091
"De 35 a 39 anos";538;582;1120
"De 40 a 44 anos";544;577;1121
"De 45 a 49 anos";471;495;966
"De 50 a 54 anos";412;442;854
"De 55 a 59 anos";348;410;758
"De 60 a 64 anos";317;357;674
"De 65 a 69 anos";262;250;512
"De 70 a 74 anos";191;180;371
"De 75 a 79 anos";111;123;234
"De 80 anos ou mais";112;117;229
"Total";7264;7366;14630
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

