 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350730 Boracéia
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";181;171;352
"De 5 a 9 anos";182;165;347
"De 10 a 14 anos";185;169;354
"De 15 a 19 anos";200;185;385
"De 20 a 24 anos";194;180;374
"De 25 a 29 anos";182;153;335
"De 30 a 34 anos";158;148;306
"De 35 a 39 anos";141;156;297
"De 40 a 44 anos";130;134;264
"De 45 a 49 anos";131;122;253
"De 50 a 54 anos";103;108;211
"De 55 a 59 anos";96;96;192
"De 60 a 64 anos";75;71;146
"De 65 a 69 anos";57;64;121
"De 70 a 74 anos";46;38;84
"De 75 a 79 anos";33;41;74
"De 80 anos ou mais";27;36;63
"Total";2121;2037;4158
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

