 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270470 Marechal Deodoro
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2465;2358;4823
"De 5 a 9 anos";2472;2376;4848
"De 10 a 14 anos";2217;2145;4362
"De 15 a 19 anos";2222;2233;4455
"De 20 a 24 anos";2035;2113;4148
"De 25 a 29 anos";1660;1793;3453
"De 30 a 34 anos";1443;1486;2929
"De 35 a 39 anos";1213;1339;2552
"De 40 a 44 anos";1043;1140;2183
"De 45 a 49 anos";877;880;1757
"De 50 a 54 anos";702;683;1385
"De 55 a 59 anos";539;515;1054
"De 60 a 64 anos";378;417;795
"De 65 a 69 anos";305;326;631
"De 70 a 74 anos";217;222;439
"De 75 a 79 anos";132;148;280
"De 80 anos ou mais";125;217;342
"Total";20045;20391;40436
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

