 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314020 Maripá de Minas
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";102;99;201
"De 5 a 9 anos";105;109;214
"De 10 a 14 anos";113;108;221
"De 15 a 19 anos";125;103;228
"De 20 a 24 anos";120;106;226
"De 25 a 29 anos";93;100;193
"De 30 a 34 anos";97;105;202
"De 35 a 39 anos";106;98;204
"De 40 a 44 anos";104;99;203
"De 45 a 49 anos";88;84;172
"De 50 a 54 anos";77;78;155
"De 55 a 59 anos";69;62;131
"De 60 a 64 anos";53;49;102
"De 65 a 69 anos";44;50;94
"De 70 a 74 anos";42;37;79
"De 75 a 79 anos";29;31;60
"De 80 anos ou mais";24;35;59
"Total";1391;1353;2744
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

