 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311900 Cordislândia
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";131;125;256
"De 5 a 9 anos";130;118;248
"De 10 a 14 anos";131;111;242
"De 15 a 19 anos";136;128;264
"De 20 a 24 anos";135;149;284
"De 25 a 29 anos";130;137;267
"De 30 a 34 anos";130;122;252
"De 35 a 39 anos";128;118;246
"De 40 a 44 anos";113;113;226
"De 45 a 49 anos";121;110;231
"De 50 a 54 anos";120;108;228
"De 55 a 59 anos";107;108;215
"De 60 a 64 anos";95;82;177
"De 65 a 69 anos";77;64;141
"De 70 a 74 anos";60;47;107
"De 75 a 79 anos";37;35;72
"De 80 anos ou mais";38;40;78
"Total";1819;1715;3534
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

