 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521520 Novo Brasil
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";65;62;127
"De 5 a 9 anos";73;67;140
"De 10 a 14 anos";73;58;131
"De 15 a 19 anos";71;56;127
"De 20 a 24 anos";82;70;152
"De 25 a 29 anos";111;109;220
"De 30 a 34 anos";105;94;199
"De 35 a 39 anos";84;95;179
"De 40 a 44 anos";90;97;187
"De 45 a 49 anos";124;122;246
"De 50 a 54 anos";102;110;212
"De 55 a 59 anos";126;120;246
"De 60 a 64 anos";104;102;206
"De 65 a 69 anos";75;81;156
"De 70 a 74 anos";68;66;134
"De 75 a 79 anos";45;44;89
"De 80 anos ou mais";46;46;92
"Total";1444;1399;2843
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

