 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313280 Itambé do Mato Dentro
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";70;63;133
"De 5 a 9 anos";75;66;141
"De 10 a 14 anos";81;76;157
"De 15 a 19 anos";102;82;184
"De 20 a 24 anos";101;77;178
"De 25 a 29 anos";87;64;151
"De 30 a 34 anos";81;66;147
"De 35 a 39 anos";75;73;148
"De 40 a 44 anos";76;75;151
"De 45 a 49 anos";80;84;164
"De 50 a 54 anos";83;79;162
"De 55 a 59 anos";67;67;134
"De 60 a 64 anos";55;52;107
"De 65 a 69 anos";46;43;89
"De 70 a 74 anos";34;41;75
"De 75 a 79 anos";22;36;58
"De 80 anos ou mais";25;38;63
"Total";1160;1082;2242
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

