 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420220 Benedito Novo
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";387;369;756
"De 5 a 9 anos";377;351;728
"De 10 a 14 anos";380;353;733
"De 15 a 19 anos";415;435;850
"De 20 a 24 anos";449;413;862
"De 25 a 29 anos";475;433;908
"De 30 a 34 anos";508;456;964
"De 35 a 39 anos";454;418;872
"De 40 a 44 anos";419;399;818
"De 45 a 49 anos";386;369;755
"De 50 a 54 anos";363;324;687
"De 55 a 59 anos";312;310;622
"De 60 a 64 anos";268;234;502
"De 65 a 69 anos";188;197;385
"De 70 a 74 anos";135;141;276
"De 75 a 79 anos";77;109;186
"De 80 anos ou mais";88;148;236
"Total";5681;5459;11140
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

