 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431937 São Pedro do Butiá
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";85;81;166
"De 5 a 9 anos";103;87;190
"De 10 a 14 anos";114;117;231
"De 15 a 19 anos";119;110;229
"De 20 a 24 anos";120;121;241
"De 25 a 29 anos";96;79;175
"De 30 a 34 anos";86;89;175
"De 35 a 39 anos";126;99;225
"De 40 a 44 anos";126;125;251
"De 45 a 49 anos";113;114;227
"De 50 a 54 anos";107;96;203
"De 55 a 59 anos";76;79;155
"De 60 a 64 anos";74;67;141
"De 65 a 69 anos";52;57;109
"De 70 a 74 anos";38;48;86
"De 75 a 79 anos";27;40;67
"De 80 anos ou mais";20;36;56
"Total";1482;1445;2927
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

