 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230870 Morada Nova
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2036;1944;3980
"De 5 a 9 anos";2084;1983;4067
"De 10 a 14 anos";2224;2074;4298
"De 15 a 19 anos";2587;2491;5078
"De 20 a 24 anos";2743;2654;5397
"De 25 a 29 anos";2590;2591;5181
"De 30 a 34 anos";2471;2497;4968
"De 35 a 39 anos";2224;2260;4484
"De 40 a 44 anos";2068;2180;4248
"De 45 a 49 anos";2020;2115;4135
"De 50 a 54 anos";1958;1968;3926
"De 55 a 59 anos";1529;1641;3170
"De 60 a 64 anos";1175;1345;2520
"De 65 a 69 anos";1079;1143;2222
"De 70 a 74 anos";835;904;1739
"De 75 a 79 anos";571;685;1256
"De 80 anos ou mais";742;818;1560
"Total";30936;31293;62229
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

