 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314170 Mesquita
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";177;182;359
"De 5 a 9 anos";217;203;420
"De 10 a 14 anos";265;255;520
"De 15 a 19 anos";260;254;514
"De 20 a 24 anos";239;233;472
"De 25 a 29 anos";223;233;456
"De 30 a 34 anos";218;218;436
"De 35 a 39 anos";219;197;416
"De 40 a 44 anos";192;186;378
"De 45 a 49 anos";182;199;381
"De 50 a 54 anos";178;189;367
"De 55 a 59 anos";161;171;332
"De 60 a 64 anos";142;134;276
"De 65 a 69 anos";114;99;213
"De 70 a 74 anos";84;83;167
"De 75 a 79 anos";69;74;143
"De 80 anos ou mais";85;114;199
"Total";3025;3024;6049
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

