 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350850 Caçapava
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3351;3146;6497
"De 5 a 9 anos";3464;3272;6736
"De 10 a 14 anos";3457;3412;6869
"De 15 a 19 anos";3629;3529;7158
"De 20 a 24 anos";3998;3845;7843
"De 25 a 29 anos";3855;3820;7675
"De 30 a 34 anos";3383;3477;6860
"De 35 a 39 anos";3092;3188;6280
"De 40 a 44 anos";2901;3050;5951
"De 45 a 49 anos";2649;2788;5437
"De 50 a 54 anos";2278;2356;4634
"De 55 a 59 anos";1857;1892;3749
"De 60 a 64 anos";1346;1434;2780
"De 65 a 69 anos";981;1121;2102
"De 70 a 74 anos";665;820;1485
"De 75 a 79 anos";433;625;1058
"De 80 anos ou mais";387;679;1066
"Total";41726;42454;84180
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

