 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431308 Nova Pádua
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";60;63;123
"De 5 a 9 anos";64;65;129
"De 10 a 14 anos";77;74;151
"De 15 a 19 anos";96;82;178
"De 20 a 24 anos";100;80;180
"De 25 a 29 anos";90;78;168
"De 30 a 34 anos";75;68;143
"De 35 a 39 anos";79;63;142
"De 40 a 44 anos";96;90;186
"De 45 a 49 anos";130;108;238
"De 50 a 54 anos";117;97;214
"De 55 a 59 anos";79;81;160
"De 60 a 64 anos";64;68;132
"De 65 a 69 anos";57;55;112
"De 70 a 74 anos";46;44;90
"De 75 a 79 anos";32;47;79
"De 80 anos ou mais";26;46;72
"Total";1288;1209;2497
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

