 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410685 Cruzmaltina
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";90;86;176
"De 5 a 9 anos";88;87;175
"De 10 a 14 anos";80;78;158
"De 15 a 19 anos";78;74;152
"De 20 a 24 anos";96;109;205
"De 25 a 29 anos";120;125;245
"De 30 a 34 anos";98;93;191
"De 35 a 39 anos";119;102;221
"De 40 a 44 anos";115;111;226
"De 45 a 49 anos";118;109;227
"De 50 a 54 anos";118;108;226
"De 55 a 59 anos";102;93;195
"De 60 a 64 anos";98;72;170
"De 65 a 69 anos";64;66;130
"De 70 a 74 anos";44;48;92
"De 75 a 79 anos";38;35;73
"De 80 anos ou mais";38;50;88
"Total";1504;1446;2950
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

