 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210135 Bacurituba
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";291;298;589
"De 5 a 9 anos";314;299;613
"De 10 a 14 anos";340;309;649
"De 15 a 19 anos";316;255;571
"De 20 a 24 anos";233;161;394
"De 25 a 29 anos";169;124;293
"De 30 a 34 anos";140;106;246
"De 35 a 39 anos";125;99;224
"De 40 a 44 anos";92;99;191
"De 45 a 49 anos";97;84;181
"De 50 a 54 anos";89;74;163
"De 55 a 59 anos";86;87;173
"De 60 a 64 anos";94;77;171
"De 65 a 69 anos";74;69;143
"De 70 a 74 anos";42;41;83
"De 75 a 79 anos";25;36;61
"De 80 anos ou mais";38;41;79
"Total";2565;2259;4824
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

