 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315213 Ponto Chique
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";178;170;348
"De 5 a 9 anos";172;151;323
"De 10 a 14 anos";184;165;349
"De 15 a 19 anos";182;186;368
"De 20 a 24 anos";175;190;365
"De 25 a 29 anos";179;184;363
"De 30 a 34 anos";188;186;374
"De 35 a 39 anos";159;166;325
"De 40 a 44 anos";125;133;258
"De 45 a 49 anos";122;103;225
"De 50 a 54 anos";107;91;198
"De 55 a 59 anos";89;81;170
"De 60 a 64 anos";83;75;158
"De 65 a 69 anos";70;64;134
"De 70 a 74 anos";51;46;97
"De 75 a 79 anos";34;42;76
"De 80 anos ou mais";34;48;82
"Total";2132;2081;4213
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

