 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353610 Pardinho
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";235;225;460
"De 5 a 9 anos";275;249;524
"De 10 a 14 anos";241;243;484
"De 15 a 19 anos";245;217;462
"De 20 a 24 anos";232;218;450
"De 25 a 29 anos";227;236;463
"De 30 a 34 anos";216;212;428
"De 35 a 39 anos";204;199;403
"De 40 a 44 anos";193;171;364
"De 45 a 49 anos";153;126;279
"De 50 a 54 anos";120;151;271
"De 55 a 59 anos";114;99;213
"De 60 a 64 anos";100;91;191
"De 65 a 69 anos";80;67;147
"De 70 a 74 anos";54;53;107
"De 75 a 79 anos";33;35;68
"De 80 anos ou mais";34;28;62
"Total";2756;2620;5376
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

