 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210632 Maracaçumé
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1133;1083;2216
"De 5 a 9 anos";1101;1071;2172
"De 10 a 14 anos";1186;1136;2322
"De 15 a 19 anos";1039;1125;2164
"De 20 a 24 anos";1044;1096;2140
"De 25 a 29 anos";880;919;1799
"De 30 a 34 anos";756;797;1553
"De 35 a 39 anos";666;797;1463
"De 40 a 44 anos";607;647;1254
"De 45 a 49 anos";463;504;967
"De 50 a 54 anos";415;426;841
"De 55 a 59 anos";334;355;689
"De 60 a 64 anos";253;292;545
"De 65 a 69 anos";230;249;479
"De 70 a 74 anos";197;215;412
"De 75 a 79 anos";126;120;246
"De 80 anos ou mais";148;176;324
"Total";10578;11008;21586
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

