 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315500 Rio Doce
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";62;61;123
"De 5 a 9 anos";72;71;143
"De 10 a 14 anos";102;88;190
"De 15 a 19 anos";123;96;219
"De 20 a 24 anos";117;93;210
"De 25 a 29 anos";108;89;197
"De 30 a 34 anos";79;83;162
"De 35 a 39 anos";79;81;160
"De 40 a 44 anos";88;85;173
"De 45 a 49 anos";101;97;198
"De 50 a 54 anos";100;99;199
"De 55 a 59 anos";72;78;150
"De 60 a 64 anos";52;55;107
"De 65 a 69 anos";41;48;89
"De 70 a 74 anos";31;47;78
"De 75 a 79 anos";21;31;52
"De 80 anos ou mais";32;62;94
"Total";1280;1264;2544
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

