 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292550 Prado
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1250;1193;2443
"De 5 a 9 anos";1244;1173;2417
"De 10 a 14 anos";1275;1210;2485
"De 15 a 19 anos";1375;1304;2679
"De 20 a 24 anos";1260;1237;2497
"De 25 a 29 anos";1082;1096;2178
"De 30 a 34 anos";1038;1104;2142
"De 35 a 39 anos";1003;1054;2057
"De 40 a 44 anos";886;921;1807
"De 45 a 49 anos";795;816;1611
"De 50 a 54 anos";727;764;1491
"De 55 a 59 anos";597;644;1241
"De 60 a 64 anos";477;513;990
"De 65 a 69 anos";390;379;769
"De 70 a 74 anos";280;278;558
"De 75 a 79 anos";176;195;371
"De 80 anos ou mais";180;214;394
"Total";14035;14095;28130
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

