 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420470 Cunha Porã
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";346;350;696
"De 5 a 9 anos";426;437;863
"De 10 a 14 anos";472;456;928
"De 15 a 19 anos";489;460;949
"De 20 a 24 anos";445;412;857
"De 25 a 29 anos";342;345;687
"De 30 a 34 anos";378;392;770
"De 35 a 39 anos";448;436;884
"De 40 a 44 anos";419;398;817
"De 45 a 49 anos";345;343;688
"De 50 a 54 anos";309;312;621
"De 55 a 59 anos";245;252;497
"De 60 a 64 anos";182;208;390
"De 65 a 69 anos";149;182;331
"De 70 a 74 anos";114;140;254
"De 75 a 79 anos";74;119;193
"De 80 anos ou mais";49;97;146
"Total";5232;5339;10571
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

