 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411290 Jundiaí do Sul
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";115;109;224
"De 5 a 9 anos";114;96;210
"De 10 a 14 anos";125;96;221
"De 15 a 19 anos";120;120;240
"De 20 a 24 anos";118;126;244
"De 25 a 29 anos";112;116;228
"De 30 a 34 anos";92;107;199
"De 35 a 39 anos";98;113;211
"De 40 a 44 anos";107;119;226
"De 45 a 49 anos";117;139;256
"De 50 a 54 anos";127;123;250
"De 55 a 59 anos";124;98;222
"De 60 a 64 anos";104;81;185
"De 65 a 69 anos";74;70;144
"De 70 a 74 anos";53;54;107
"De 75 a 79 anos";34;40;74
"De 80 anos ou mais";42;55;97
"Total";1676;1662;3338
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

