 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352980 Mineiros do Tietê
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";426;449;875
"De 5 a 9 anos";489;470;959
"De 10 a 14 anos";532;519;1051
"De 15 a 19 anos";526;538;1064
"De 20 a 24 anos";496;486;982
"De 25 a 29 anos";557;535;1092
"De 30 a 34 anos";491;465;956
"De 35 a 39 anos";442;410;852
"De 40 a 44 anos";393;413;806
"De 45 a 49 anos";399;407;806
"De 50 a 54 anos";387;377;764
"De 55 a 59 anos";314;310;624
"De 60 a 64 anos";228;224;452
"De 65 a 69 anos";135;158;293
"De 70 a 74 anos";142;153;295
"De 75 a 79 anos";88;116;204
"De 80 anos ou mais";102;163;265
"Total";6147;6193;12340
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

