 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330045 Belford Roxo
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";22758;21846;44604
"De 5 a 9 anos";23384;22836;46220
"De 10 a 14 anos";21406;20965;42371
"De 15 a 19 anos";20992;21123;42115
"De 20 a 24 anos";20613;21465;42078
"De 25 a 29 anos";18940;19888;38828
"De 30 a 34 anos";17532;18694;36226
"De 35 a 39 anos";16267;17875;34142
"De 40 a 44 anos";14350;16149;30499
"De 45 a 49 anos";12120;13514;25634
"De 50 a 54 anos";9670;10746;20416
"De 55 a 59 anos";7113;8001;15114
"De 60 a 64 anos";5240;6253;11493
"De 65 a 69 anos";3855;4897;8752
"De 70 a 74 anos";2680;3708;6388
"De 75 a 79 anos";1784;2807;4591
"De 80 anos ou mais";981;1707;2688
"Total";219685;232474;452159
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

