 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 317210 Volta Grande
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";212;226;438
"De 5 a 9 anos";230;251;481
"De 10 a 14 anos";241;230;471
"De 15 a 19 anos";256;234;490
"De 20 a 24 anos";230;223;453
"De 25 a 29 anos";185;185;370
"De 30 a 34 anos";178;174;352
"De 35 a 39 anos";173;186;359
"De 40 a 44 anos";156;171;327
"De 45 a 49 anos";137;136;273
"De 50 a 54 anos";122;117;239
"De 55 a 59 anos";100;99;199
"De 60 a 64 anos";83;83;166
"De 65 a 69 anos";72;76;148
"De 70 a 74 anos";58;75;133
"De 75 a 79 anos";43;60;103
"De 80 anos ou mais";32;53;85
"Total";2508;2579;5087
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

