 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353550 Paraguaçu Paulista
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1535;1466;3001
"De 5 a 9 anos";1514;1362;2876
"De 10 a 14 anos";1477;1459;2936
"De 15 a 19 anos";1634;1611;3245
"De 20 a 24 anos";1863;1657;3520
"De 25 a 29 anos";2022;1720;3742
"De 30 a 34 anos";2100;1723;3823
"De 35 a 39 anos";1907;1605;3512
"De 40 a 44 anos";1726;1566;3292
"De 45 a 49 anos";1602;1502;3104
"De 50 a 54 anos";1461;1430;2891
"De 55 a 59 anos";1172;1286;2458
"De 60 a 64 anos";900;1050;1950
"De 65 a 69 anos";732;861;1593
"De 70 a 74 anos";526;634;1160
"De 75 a 79 anos";364;453;817
"De 80 anos ou mais";408;619;1027
"Total";22943;22004;44947
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

