 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315730 Santa Bárbara do Tugúrio
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";141;138;279
"De 5 a 9 anos";152;143;295
"De 10 a 14 anos";169;166;335
"De 15 a 19 anos";182;200;382
"De 20 a 24 anos";191;191;382
"De 25 a 29 anos";162;163;325
"De 30 a 34 anos";163;162;325
"De 35 a 39 anos";176;178;354
"De 40 a 44 anos";170;163;333
"De 45 a 49 anos";172;150;322
"De 50 a 54 anos";155;139;294
"De 55 a 59 anos";128;126;254
"De 60 a 64 anos";111;106;217
"De 65 a 69 anos";90;76;166
"De 70 a 74 anos";64;55;119
"De 75 a 79 anos";43;45;88
"De 80 anos ou mais";49;58;107
"Total";2318;2259;4577
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

