 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311860 Contagem
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";20907;19938;40845
"De 5 a 9 anos";20448;19742;40190
"De 10 a 14 anos";22343;21748;44091
"De 15 a 19 anos";26068;25366;51434
"De 20 a 24 anos";28103;27596;55699
"De 25 a 29 anos";27482;27614;55096
"De 30 a 34 anos";28461;29142;57603
"De 35 a 39 anos";28044;29434;57478
"De 40 a 44 anos";24828;26505;51333
"De 45 a 49 anos";21057;23214;44271
"De 50 a 54 anos";18700;21535;40235
"De 55 a 59 anos";16048;19427;35475
"De 60 a 64 anos";13067;16245;29312
"De 65 a 69 anos";9450;12181;21631
"De 70 a 74 anos";6357;8370;14727
"De 75 a 79 anos";3977;5550;9527
"De 80 anos ou mais";3716;6407;10123
"Total";319056;340014;659070
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

