 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520235 Arenópolis
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";161;162;323
"De 5 a 9 anos";198;180;378
"De 10 a 14 anos";207;172;379
"De 15 a 19 anos";181;153;334
"De 20 a 24 anos";169;151;320
"De 25 a 29 anos";167;194;361
"De 30 a 34 anos";175;170;345
"De 35 a 39 anos";163;151;314
"De 40 a 44 anos";133;142;275
"De 45 a 49 anos";123;107;230
"De 50 a 54 anos";109;95;204
"De 55 a 59 anos";94;82;176
"De 60 a 64 anos";86;54;140
"De 65 a 69 anos";65;34;99
"De 70 a 74 anos";34;32;66
"De 75 a 79 anos";35;18;53
"De 80 anos ou mais";18;11;29
"Total";2118;1908;4026
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

