 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350810 Buritama
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";545;520;1065
"De 5 a 9 anos";569;549;1118
"De 10 a 14 anos";578;493;1071
"De 15 a 19 anos";518;423;941
"De 20 a 24 anos";557;545;1102
"De 25 a 29 anos";630;647;1277
"De 30 a 34 anos";731;626;1357
"De 35 a 39 anos";691;643;1334
"De 40 a 44 anos";626;624;1250
"De 45 a 49 anos";621;650;1271
"De 50 a 54 anos";580;630;1210
"De 55 a 59 anos";559;586;1145
"De 60 a 64 anos";512;468;980
"De 65 a 69 anos";367;339;706
"De 70 a 74 anos";308;290;598
"De 75 a 79 anos";199;195;394
"De 80 anos ou mais";217;245;462
"Total";8808;8473;17281
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

