 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241475 Venha-Ver
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";183;177;360
"De 5 a 9 anos";225;216;441
"De 10 a 14 anos";213;213;426
"De 15 a 19 anos";245;216;461
"De 20 a 24 anos";209;203;412
"De 25 a 29 anos";139;137;276
"De 30 a 34 anos";115;109;224
"De 35 a 39 anos";116;109;225
"De 40 a 44 anos";104;98;202
"De 45 a 49 anos";81;94;175
"De 50 a 54 anos";63;63;126
"De 55 a 59 anos";64;70;134
"De 60 a 64 anos";47;56;103
"De 65 a 69 anos";40;39;79
"De 70 a 74 anos";26;23;49
"De 75 a 79 anos";13;8;21
"De 80 anos ou mais";25;23;48
"Total";1908;1854;3762
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

