 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420445 Coronel Martins
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";63;74;137
"De 5 a 9 anos";96;100;196
"De 10 a 14 anos";134;125;259
"De 15 a 19 anos";133;121;254
"De 20 a 24 anos";95;79;174
"De 25 a 29 anos";82;71;153
"De 30 a 34 anos";76;92;168
"De 35 a 39 anos";99;97;196
"De 40 a 44 anos";110;94;204
"De 45 a 49 anos";105;82;187
"De 50 a 54 anos";71;69;140
"De 55 a 59 anos";60;55;115
"De 60 a 64 anos";49;55;104
"De 65 a 69 anos";44;45;89
"De 70 a 74 anos";40;27;67
"De 75 a 79 anos";13;15;28
"De 80 anos ou mais";10;13;23
"Total";1280;1214;2494
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

