 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351580 Flora Rica
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";47;38;85
"De 5 a 9 anos";53;49;102
"De 10 a 14 anos";88;70;158
"De 15 a 19 anos";86;69;155
"De 20 a 24 anos";59;64;123
"De 25 a 29 anos";53;59;112
"De 30 a 34 anos";48;46;94
"De 35 a 39 anos";55;57;112
"De 40 a 44 anos";72;81;153
"De 45 a 49 anos";71;69;140
"De 50 a 54 anos";46;53;99
"De 55 a 59 anos";47;51;98
"De 60 a 64 anos";45;47;92
"De 65 a 69 anos";35;49;84
"De 70 a 74 anos";31;29;60
"De 75 a 79 anos";33;27;60
"De 80 anos ou mais";35;34;69
"Total";904;892;1796
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

