 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355465 Torre de Pedra
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";86;85;171
"De 5 a 9 anos";91;94;185
"De 10 a 14 anos";98;84;182
"De 15 a 19 anos";86;87;173
"De 20 a 24 anos";89;89;178
"De 25 a 29 anos";90;82;172
"De 30 a 34 anos";85;77;162
"De 35 a 39 anos";72;78;150
"De 40 a 44 anos";74;82;156
"De 45 a 49 anos";73;60;133
"De 50 a 54 anos";64;62;126
"De 55 a 59 anos";56;57;113
"De 60 a 64 anos";47;48;95
"De 65 a 69 anos";50;39;89
"De 70 a 74 anos";30;24;54
"De 75 a 79 anos";32;23;55
"De 80 anos ou mais";24;19;43
"Total";1147;1090;2237
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

