 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432375 Vitória das Missões
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";134;124;258
"De 5 a 9 anos";151;136;287
"De 10 a 14 anos";160;134;294
"De 15 a 19 anos";137;131;268
"De 20 a 24 anos";152;128;280
"De 25 a 29 anos";141;126;267
"De 30 a 34 anos";137;125;262
"De 35 a 39 anos";156;126;282
"De 40 a 44 anos";139;140;279
"De 45 a 49 anos";136;146;282
"De 50 a 54 anos";142;125;267
"De 55 a 59 anos";125;115;240
"De 60 a 64 anos";103;82;185
"De 65 a 69 anos";77;65;142
"De 70 a 74 anos";48;49;97
"De 75 a 79 anos";30;33;63
"De 80 anos ou mais";19;31;50
"Total";1987;1816;3803
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

