 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521971 Santo Antônio da Barra
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";172;165;337
"De 5 a 9 anos";170;151;321
"De 10 a 14 anos";181;170;351
"De 15 a 19 anos";204;186;390
"De 20 a 24 anos";214;175;389
"De 25 a 29 anos";204;158;362
"De 30 a 34 anos";218;179;397
"De 35 a 39 anos";204;184;388
"De 40 a 44 anos";159;156;315
"De 45 a 49 anos";165;146;311
"De 50 a 54 anos";138;120;258
"De 55 a 59 anos";120;113;233
"De 60 a 64 anos";94;96;190
"De 65 a 69 anos";89;79;168
"De 70 a 74 anos";69;70;139
"De 75 a 79 anos";37;26;63
"De 80 anos ou mais";42;28;70
"Total";2480;2202;4682
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

