 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353000 Mira Estrela
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";86;84;170
"De 5 a 9 anos";97;103;200
"De 10 a 14 anos";103;97;200
"De 15 a 19 anos";113;95;208
"De 20 a 24 anos";119;113;232
"De 25 a 29 anos";97;100;197
"De 30 a 34 anos";98;111;209
"De 35 a 39 anos";93;121;214
"De 40 a 44 anos";104;93;197
"De 45 a 49 anos";107;92;199
"De 50 a 54 anos";111;100;211
"De 55 a 59 anos";88;84;172
"De 60 a 64 anos";65;68;133
"De 65 a 69 anos";49;43;92
"De 70 a 74 anos";40;37;77
"De 75 a 79 anos";24;28;52
"De 80 anos ou mais";27;30;57
"Total";1421;1399;2820
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

