 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412060 Prudentópolis
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2287;2194;4481
"De 5 a 9 anos";2414;2305;4719
"De 10 a 14 anos";2378;2244;4622
"De 15 a 19 anos";2474;2314;4788
"De 20 a 24 anos";2246;2060;4306
"De 25 a 29 anos";1962;1750;3712
"De 30 a 34 anos";1828;1640;3468
"De 35 a 39 anos";1759;1589;3348
"De 40 a 44 anos";1597;1400;2997
"De 45 a 49 anos";1330;1257;2587
"De 50 a 54 anos";1124;1084;2208
"De 55 a 59 anos";918;914;1832
"De 60 a 64 anos";703;802;1505
"De 65 a 69 anos";534;616;1150
"De 70 a 74 anos";404;471;875
"De 75 a 79 anos";271;341;612
"De 80 anos ou mais";130;234;364
"Total";24359;23215;47574
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

