 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313990 Maria da Fé
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";453;432;885
"De 5 a 9 anos";446;426;872
"De 10 a 14 anos";473;446;919
"De 15 a 19 anos";541;511;1052
"De 20 a 24 anos";590;575;1165
"De 25 a 29 anos";575;572;1147
"De 30 a 34 anos";527;521;1048
"De 35 a 39 anos";494;488;982
"De 40 a 44 anos";482;478;960
"De 45 a 49 anos";487;502;989
"De 50 a 54 anos";481;494;975
"De 55 a 59 anos";452;417;869
"De 60 a 64 anos";373;336;709
"De 65 a 69 anos";271;278;549
"De 70 a 74 anos";202;205;407
"De 75 a 79 anos";132;140;272
"De 80 anos ou mais";149;187;336
"Total";7128;7008;14136
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

