 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350740 Borborema
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";487;465;952
"De 5 a 9 anos";479;474;953
"De 10 a 14 anos";563;489;1052
"De 15 a 19 anos";577;485;1062
"De 20 a 24 anos";551;544;1095
"De 25 a 29 anos";689;587;1276
"De 30 a 34 anos";676;623;1299
"De 35 a 39 anos";613;612;1225
"De 40 a 44 anos";529;567;1096
"De 45 a 49 anos";517;537;1054
"De 50 a 54 anos";552;529;1081
"De 55 a 59 anos";488;469;957
"De 60 a 64 anos";403;385;788
"De 65 a 69 anos";292;301;593
"De 70 a 74 anos";207;230;437
"De 75 a 79 anos";162;177;339
"De 80 anos ou mais";186;232;418
"Total";7971;7706;15677
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

