 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354995 São Lourenço da Serra
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";680;648;1328
"De 5 a 9 anos";631;645;1276
"De 10 a 14 anos";647;658;1305
"De 15 a 19 anos";603;682;1285
"De 20 a 24 anos";561;565;1126
"De 25 a 29 anos";531;568;1099
"De 30 a 34 anos";520;451;971
"De 35 a 39 anos";454;441;895
"De 40 a 44 anos";393;368;761
"De 45 a 49 anos";337;289;626
"De 50 a 54 anos";295;213;508
"De 55 a 59 anos";189;166;355
"De 60 a 64 anos";171;145;316
"De 65 a 69 anos";110;123;233
"De 70 a 74 anos";94;73;167
"De 75 a 79 anos";51;56;107
"De 80 anos ou mais";27;38;65
"Total";6294;6129;12423
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

