 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421850 Treze Tílias
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";272;261;533
"De 5 a 9 anos";261;226;487
"De 10 a 14 anos";272;249;521
"De 15 a 19 anos";280;301;581
"De 20 a 24 anos";286;323;609
"De 25 a 29 anos";361;328;689
"De 30 a 34 anos";371;347;718
"De 35 a 39 anos";296;328;624
"De 40 a 44 anos";254;242;496
"De 45 a 49 anos";227;234;461
"De 50 a 54 anos";193;214;407
"De 55 a 59 anos";164;170;334
"De 60 a 64 anos";141;151;292
"De 65 a 69 anos";103;134;237
"De 70 a 74 anos";72;87;159
"De 75 a 79 anos";44;62;106
"De 80 anos ou mais";46;75;121
"Total";3643;3732;7375
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

