 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292960 Sapeaçu
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";667;600;1267
"De 5 a 9 anos";694;695;1389
"De 10 a 14 anos";757;770;1527
"De 15 a 19 anos";808;783;1591
"De 20 a 24 anos";783;791;1574
"De 25 a 29 anos";759;769;1528
"De 30 a 34 anos";665;691;1356
"De 35 a 39 anos";564;635;1199
"De 40 a 44 anos";551;592;1143
"De 45 a 49 anos";457;484;941
"De 50 a 54 anos";363;422;785
"De 55 a 59 anos";300;356;656
"De 60 a 64 anos";241;297;538
"De 65 a 69 anos";174;263;437
"De 70 a 74 anos";148;228;376
"De 75 a 79 anos";92;165;257
"De 80 anos ou mais";121;250;371
"Total";8144;8791;16935
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

