 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421885 União do Oeste
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";75;71;146
"De 5 a 9 anos";74;70;144
"De 10 a 14 anos";67;64;131
"De 15 a 19 anos";58;57;115
"De 20 a 24 anos";77;71;148
"De 25 a 29 anos";89;97;186
"De 30 a 34 anos";96;88;184
"De 35 a 39 anos";81;64;145
"De 40 a 44 anos";73;65;138
"De 45 a 49 anos";87;82;169
"De 50 a 54 anos";110;98;208
"De 55 a 59 anos";99;95;194
"De 60 a 64 anos";80;73;153
"De 65 a 69 anos";67;64;131
"De 70 a 74 anos";46;57;103
"De 75 a 79 anos";44;35;79
"De 80 anos ou mais";38;52;90
"Total";1261;1203;2464
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

