 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240690 Lucrécia
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";161;148;309
"De 5 a 9 anos";162;151;313
"De 10 a 14 anos";179;160;339
"De 15 a 19 anos";190;164;354
"De 20 a 24 anos";165;184;349
"De 25 a 29 anos";157;154;311
"De 30 a 34 anos";127;139;266
"De 35 a 39 anos";131;122;253
"De 40 a 44 anos";120;109;229
"De 45 a 49 anos";95;88;183
"De 50 a 54 anos";66;78;144
"De 55 a 59 anos";62;80;142
"De 60 a 64 anos";65;66;131
"De 65 a 69 anos";49;49;98
"De 70 a 74 anos";35;44;79
"De 75 a 79 anos";21;31;52
"De 80 anos ou mais";41;46;87
"Total";1826;1813;3639
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

