 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410655 Corumbataí do Sul
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";186;176;362
"De 5 a 9 anos";239;215;454
"De 10 a 14 anos";292;231;523
"De 15 a 19 anos";293;248;541
"De 20 a 24 anos";232;203;435
"De 25 a 29 anos";180;149;329
"De 30 a 34 anos";168;153;321
"De 35 a 39 anos";168;176;344
"De 40 a 44 anos";151;151;302
"De 45 a 49 anos";127;121;248
"De 50 a 54 anos";119;115;234
"De 55 a 59 anos";116;101;217
"De 60 a 64 anos";105;83;188
"De 65 a 69 anos";77;59;136
"De 70 a 74 anos";62;40;102
"De 75 a 79 anos";34;21;55
"De 80 anos ou mais";15;15;30
"Total";2564;2257;4821
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

