 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521470 Nova América
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";73;69;142
"De 5 a 9 anos";102;90;192
"De 10 a 14 anos";99;87;186
"De 15 a 19 anos";102;89;191
"De 20 a 24 anos";112;83;195
"De 25 a 29 anos";77;98;175
"De 30 a 34 anos";103;95;198
"De 35 a 39 anos";90;87;177
"De 40 a 44 anos";89;74;163
"De 45 a 49 anos";76;65;141
"De 50 a 54 anos";51;63;114
"De 55 a 59 anos";50;57;107
"De 60 a 64 anos";52;42;94
"De 65 a 69 anos";38;34;72
"De 70 a 74 anos";30;26;56
"De 75 a 79 anos";24;20;44
"De 80 anos ou mais";18;14;32
"Total";1186;1093;2279
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

