 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312200 Divino
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";821;784;1605
"De 5 a 9 anos";948;889;1837
"De 10 a 14 anos";902;902;1804
"De 15 a 19 anos";886;878;1764
"De 20 a 24 anos";863;834;1697
"De 25 a 29 anos";765;764;1529
"De 30 a 34 anos";691;688;1379
"De 35 a 39 anos";664;675;1339
"De 40 a 44 anos";661;624;1285
"De 45 a 49 anos";602;573;1175
"De 50 a 54 anos";519;479;998
"De 55 a 59 anos";412;387;799
"De 60 a 64 anos";291;304;595
"De 65 a 69 anos";255;261;516
"De 70 a 74 anos";198;203;401
"De 75 a 79 anos";155;161;316
"De 80 anos ou mais";142;155;297
"Total";9775;9561;19336
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

