 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130020 Atalaia do Norte
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";972;938;1910
"De 5 a 9 anos";996;918;1914
"De 10 a 14 anos";945;912;1857
"De 15 a 19 anos";838;789;1627
"De 20 a 24 anos";670;593;1263
"De 25 a 29 anos";464;461;925
"De 30 a 34 anos";439;425;864
"De 35 a 39 anos";325;306;631
"De 40 a 44 anos";259;226;485
"De 45 a 49 anos";205;158;363
"De 50 a 54 anos";180;117;297
"De 55 a 59 anos";106;92;198
"De 60 a 64 anos";111;77;188
"De 65 a 69 anos";68;64;132
"De 70 a 74 anos";63;26;89
"De 75 a 79 anos";35;22;57
"De 80 anos ou mais";26;19;45
"Total";6702;6143;12845
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

